"Message ID";"Date";"Author";"Subject";"Type";"Category";"Start";"Stop";"Run no";"ConfigID";"Device";"Data Quality";"RegName";"RegVal";"Text"
142;Sat  02 Jul 2022 08:29:18 +0000;"Benjamin Schwenker";"Desy TB 2022 Run";"Run";"Beam";;;"240";"9";;;;;"Pilot run (for measurement Plan): alignment test normal/casc FE, low row (0 to around 300)"
141;Sat  02 Jul 2022 08:18:08 +0000;"Marike Schwickardi";"Config change";"ConfigID";"other";"02/07/2022 10:18";;"240";"9";;;;;"Low Row settings for measurement plan pilot

Config ID: 9
Beam Energy:4
Collimator:12*18 (long side horizontal)
Telescope Config File:geoid9.geo

Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =10,05cm
MIM26 4 =11,9cm
MIM26 5 =15,3cm
FEI4 6 = -
MIM26 7 =18,8cm

TJ Monopix2:
x =46.5
y =210
phi = -4.0006
type = Cz
thickness = 300um"
140;Sat  02 Jul 2022 07:47:54 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/02 09:39 CET";"2022/07/02 09:47 CET";"239";"8";"W14R12";;;;"Testing elog upload again 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220702_093922_eudaq_scan.h5 
mpx2_run239_220702093936.raw"
139;Sat  02 Jul 2022 07:29:54 +0000;"Benjamin Schwenker";" Desy TB 2022 Run ";"Run";"Beam";;;"238";"8";;;;;"Overnight run with big Collimator"
138;Fri  01 Jul 2022 17:02:01 +0000;"Benjamin Schwenker";"Desy TB 2022 Run";"Run";"Beam";;;"236";"8";;;;;"New Collimator 12x18mm, long side horizontal, (600Hz Setting)"
137;Fri  01 Jul 2022 16:55:27 +0000;"Benjamin Schwenker";"Efficiency inhomogeneity and triggerid-offset efficiency";"General";"other";;;;;;;;;"run no    trigger rate    efficiency     eff. with triggerid-offset
228         300 Hz          75%             26%
232         600 Hz          75%             26% 
233         100 Hz          75%             27%
235         1.5 kHz         68%             30%

the efficiency is only to compare the measurements, not to be used as absolute value


Run The trigger-id offset efficiency is the efficiency of the monopix when sending hits after the next trigger word. with the triggers shifted by one in respect to the trigger of the telescope. Therefore this should be zero, but is nonzero as some events of the monopix are late and therefore associated to the proceeding trigger id."
136;Fri  01 Jul 2022 16:39:06 +0000;"Marike Schwickardi";"Config change";"ConfigID";"other";"01/07/2022 18:39";;"236";"8";;;;;"JUST CHANGE COLLIMATOR NOT TELESCOPE GEOMETRY

Config ID:8
Beam Energy:4
Collimator:12*18 (long side horizontal)
Telescope Config File:geoid8
Config ID:7
Beam Energy:4
Collimator:5*5
Telescope Config File:

Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =10,05cm
MIM26 4 =11,9cm
MIM26 5 =15,3cm
FEI4 6 = -
MIM26 7 =18,8cm

TJ Monopix2:
x =46.5
y =209
phi = -4.0006
type = Cz
thickness = 300um"
135;Fri  01 Jul 2022 16:29:51 +0000;"Benjamin Schwenker";" Desy TB 2022 Run";"Run";"Beam";;;"235";"7";;;;;"Efficiency study: 1500Hz Run(veto_length: 400)"
134;Fri  01 Jul 2022 16:29:14 +0000;"Benjamin Schwenker";" Desy TB 2022 Run ";"Run";"Debug";;;"234";"7";;"bad";;;"Efficiency study: error run"
133;Fri  01 Jul 2022 16:28:40 +0000;"Benjamin Schwenker";" Desy TB 2022 Run";"Run";"Beam";;;"233";"7";;;;;"Efficiency study: 100Hz Run(veto_length: 150000)"
132;Fri  01 Jul 2022 15:46:00 +0000;"Benjamin Schwenker";"Desy TB 2022 Run";"Run";"Beam";;;"232";"7";;;;;"Efficiency study: 600Hz Run(veto_length: 25000)"
131;Fri  01 Jul 2022 15:44:43 +0000;"Benjamin Schwenker";" Desy TB 2022 Run";"Run";"Debug";;;"231";"7";;"bad";;;"Failed run"
130;Fri  01 Jul 2022 15:44:01 +0000;"Benjamin Schwenker";" Desy TB 2022 Run ";"Run";"Debug";;;"229";"7";;"bad";;;"Failed try"
129;Fri  01 Jul 2022 15:39:51 +0000;"Benjamin Schwenker";"Desy TB 2022 Run";"Run";"Beam";;;"228";"7";;;;;"Efficiency study: 300Hz Run(veto_length: 50000)"
121;Fri  01 Jul 2022 13:49:47 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:49 CET";"2022/07/01 15:49 CET";"217";"7";"W14R12";;"ITHR";"25";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_154920_eudaq_scan.h5 
mpx2_run217_220701154933.raw"
120;Fri  01 Jul 2022 13:47:26 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:47 CET";"2022/07/01 15:47 CET";"216";"7";"W14R12";;"ITHR";"35";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_154700_eudaq_scan.h5 
mpx2_run216_220701154712.raw"
119;Fri  01 Jul 2022 13:46:00 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:45 CET";"2022/07/01 15:45 CET";"214";"7";"W14R12";;"ITHR";"25";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_154531_eudaq_scan.h5 
mpx2_run214_220701154546.raw"
118;Fri  01 Jul 2022 13:43:39 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:43 CET";"2022/07/01 15:43 CET";"213";"7";"W14R12";;"IDB";"100";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_154313_eudaq_scan.h5 
mpx2_run213_220701154324.raw"
117;Fri  01 Jul 2022 13:42:56 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:42 CET";"2022/07/01 15:42 CET";"212";"7";"W14R12";;"IDB";"95";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_154231_eudaq_scan.h5 
mpx2_run212_220701154242.raw"
116;Fri  01 Jul 2022 13:42:14 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:41 CET";"2022/07/01 15:42 CET";"211";"7";"W14R12";;"IDB";"90";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_154148_eudaq_scan.h5 
mpx2_run211_220701154159.raw"
115;Fri  01 Jul 2022 13:41:32 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:41 CET";"2022/07/01 15:41 CET";"210";"7";"W14R12";;"IBIAS";"50";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_154106_eudaq_scan.h5 
mpx2_run210_220701154118.raw"
114;Fri  01 Jul 2022 13:40:51 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:40 CET";"2022/07/01 15:40 CET";"209";"7";"W14R12";;"IBIAS";"45";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_154025_eudaq_scan.h5 
mpx2_run209_220701154036.raw"
113;Fri  01 Jul 2022 13:40:09 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:39 CET";"2022/07/01 15:40 CET";"208";"7";"W14R12";;"IBIAS";"40";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_153943_eudaq_scan.h5 
mpx2_run208_220701153955.raw"
112;Fri  01 Jul 2022 13:39:27 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:39 CET";"2022/07/01 15:39 CET";"207";"7";"W14R12";;"IBIAS";"35";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_153901_eudaq_scan.h5 
mpx2_run207_220701153913.raw"
111;Fri  01 Jul 2022 13:38:45 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:38 CET";"2022/07/01 15:38 CET";"206";"7";"W14R12";;"IBIAS";"30";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_153818_eudaq_scan.h5 
mpx2_run206_220701153830.raw"
110;Fri  01 Jul 2022 13:38:00 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:37 CET";"2022/07/01 15:37 CET";"205";"7";"W14R12";;"IBIAS";"25";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_153733_eudaq_scan.h5 
mpx2_run205_220701153745.raw"
109;Fri  01 Jul 2022 13:37:17 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:36 CET";"2022/07/01 15:37 CET";"204";"7";"W14R12";;"IBIAS";"20";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_153651_eudaq_scan.h5 
mpx2_run204_220701153702.raw"
108;Fri  01 Jul 2022 13:36:34 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:36 CET";"2022/07/01 15:36 CET";"203";"7";"W14R12";;"VRESET";"165";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_153608_eudaq_scan.h5 
mpx2_run203_220701153620.raw"
107;Fri  01 Jul 2022 13:35:51 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:35 CET";"2022/07/01 15:35 CET";"202";"7";"W14R12";;"VRESET";"150";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_153525_eudaq_scan.h5 
mpx2_run202_220701153537.raw"
106;Fri  01 Jul 2022 13:35:09 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:34 CET";"2022/07/01 15:35 CET";"201";"7";"W14R12";;"VRESET";"135";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_153443_eudaq_scan.h5 
mpx2_run201_220701153455.raw"
105;Fri  01 Jul 2022 13:34:28 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:34 CET";"2022/07/01 15:34 CET";"200";"7";"W14R12";;"VRESET";"120";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_153401_eudaq_scan.h5 
mpx2_run200_220701153413.raw"
104;Fri  01 Jul 2022 13:33:46 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:33 CET";"2022/07/01 15:33 CET";"199";"7";"W14R12";;"VRESET";"105";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_153320_eudaq_scan.h5 
mpx2_run199_220701153331.raw"
103;Fri  01 Jul 2022 13:33:03 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:32 CET";"2022/07/01 15:32 CET";"198";"7";"W14R12";;"VRESET";"90";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_153237_eudaq_scan.h5 
mpx2_run198_220701153249.raw"
102;Fri  01 Jul 2022 13:32:22 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:31 CET";"2022/07/01 15:32 CET";"197";"7";"W14R12";;"VRESET";"75";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_153156_eudaq_scan.h5 
mpx2_run197_220701153208.raw"
101;Fri  01 Jul 2022 13:31:39 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:31 CET";"2022/07/01 15:31 CET";"196";"7";"W14R12";;"ITHR";"55";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_153113_eudaq_scan.h5 
mpx2_run196_220701153125.raw"
100;Fri  01 Jul 2022 13:30:14 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:29 CET";"2022/07/01 15:30 CET";"194";"7";"W14R12";;"ITHR";"45";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_152947_eudaq_scan.h5 
mpx2_run194_220701152959.raw"
99;Fri  01 Jul 2022 13:29:31 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:29 CET";"2022/07/01 15:29 CET";"193";"7";"W14R12";;"ITHR";"40";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_152905_eudaq_scan.h5 
mpx2_run193_220701152917.raw"
98;Fri  01 Jul 2022 13:28:48 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:28 CET";"2022/07/01 15:28 CET";"192";"7";"W14R12";;"ITHR";"35";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_152822_eudaq_scan.h5 
mpx2_run192_220701152834.raw"
97;Fri  01 Jul 2022 13:28:06 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:27 CET";"2022/07/01 15:28 CET";"191";"7";"W14R12";;"ITHR";"30";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_152740_eudaq_scan.h5 
mpx2_run191_220701152752.raw"
96;Fri  01 Jul 2022 13:27:26 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:26 CET";"2022/07/01 15:27 CET";"190";"7";"W14R12";;"ITHR";"25";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_152656_eudaq_scan.h5 
mpx2_run190_220701152711.raw"
95;Fri  01 Jul 2022 13:25:53 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:25 CET";"2022/07/01 15:25 CET";"189";"7";"W14R12";;"ITHR";"40";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_152527_eudaq_scan.h5 
mpx2_run189_220701152539.raw"
94;Fri  01 Jul 2022 13:25:08 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:24 CET";"2022/07/01 15:25 CET";"188";"7";"W14R12";;"ITHR";"35";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_152441_eudaq_scan.h5 
mpx2_run188_220701152453.raw"
93;Fri  01 Jul 2022 13:24:22 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:23 CET";"2022/07/01 15:24 CET";"187";"7";"W14R12";;"ITHR";"30";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_152356_eudaq_scan.h5 
mpx2_run187_220701152408.raw"
92;Fri  01 Jul 2022 13:23:36 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 15:23 CET";"2022/07/01 15:23 CET";"186";"7";"W14R12";;"ITHR";"25";"A bit of debugging again, against occasional power supply hangs 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_152310_eudaq_scan.h5 
mpx2_run186_220701152322.raw"
91;Fri  01 Jul 2022 13:10:01 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/01 15:03 CET";"2022/07/01 15:09 CET";"185";"7";"W14R12";;"ITHR";"35";"First try of a register scan - let's see if that works... 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_150318_eudaq_scan.h5 
mpx2_run185_220701150331.raw"
90;Fri  01 Jul 2022 13:03:03 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/01 14:56 CET";"2022/07/01 15:02 CET";"184";"7";"W14R12";;"ITHR";"30";"First try of a register scan - let's see if that works... 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_145640_eudaq_scan.h5 
mpx2_run184_220701145653.raw"
89;Fri  01 Jul 2022 12:56:27 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Scan";"2022/07/01 14:50 CET";"2022/07/01 14:56 CET";"183";"7";"W14R12";;"ITHR";"25";"First try of a register scan - let's see if that works... 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_145003_eudaq_scan.h5 
mpx2_run183_220701145017.raw"
88;Fri  01 Jul 2022 12:45:14 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 14:44 CET";"2022/07/01 14:45 CET";"182";"7";"W14R12";;"ITHR";"35";"Testing automatic elog upload with spaces together with scans 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_144440_eudaq_scan.h5 
mpx2_run182_220701144453.raw"
87;Fri  01 Jul 2022 12:44:25 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 14:43 CET";"2022/07/01 14:44 CET";"181";"7";"W14R12";;"ITHR";"30";"Testing automatic elog upload with spaces together with scans 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_144351_eudaq_scan.h5 
mpx2_run181_220701144403.raw"
86;Fri  01 Jul 2022 12:43:37 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 14:43 CET";"2022/07/01 14:43 CET";"180";"7";"W14R12";;"ITHR";"25";"Testing automatic elog upload with spaces together with scans 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_144301_eudaq_scan.h5 
mpx2_run180_220701144314.raw"
85;Fri  01 Jul 2022 12:33:13 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 14:32 CET";"2022/07/01 14:33 CET";"179";"7";"W14R12";;"ITHR";"64";"Testing automatic elog upload with spaces together with scans 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_143239_eudaq_scan.h5 
mpx2_run179_220701143252.raw"
84;Fri  01 Jul 2022 12:32:22 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 14:31 CET";"2022/07/01 14:32 CET";"178";"7";"W14R12";;"ITHR";"64";"Testing automatic elog upload with spaces together with scans 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_143147_eudaq_scan.h5 
mpx2_run178_220701143159.raw"
83;Fri  01 Jul 2022 12:31:31 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 14:30 CET";"2022/07/01 14:31 CET";"177";"7";"W14R12";;"ITHR";"64";"Testing automatic elog upload with spaces together with scans 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_143057_eudaq_scan.h5 
mpx2_run177_220701143110.raw"
82;Fri  01 Jul 2022 12:29:55 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 14:29 CET";"2022/07/01 14:29 CET";"176";"7";"W14R12";;;;"Testing_automatic_elog_upload 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_142921_eudaq_scan.h5 
mpx2_run176_220701142933.raw"
81;Fri  01 Jul 2022 12:26:00 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Beam";"2022/07/01 13:47 CET";"2022/07/01 14:25 CET";"175";"7";"W14R12";;;;"First longer run with moved desy stage to get beamspot more cenetered 


eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_134751_eudaq_scan.h5 
mpx2_run175_220701134804.raw"
80;Fri  01 Jul 2022 11:43:04 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 13:41 CET";"2022/07/01 13:42 CET";"174";"7";"W14R12";;;;" 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_134120_eudaq_scan.h5 
mpx2_run174_220701134132.raw


First run after intervention, ConfID changed to 7 manually (CI)"
79;Fri  01 Jul 2022 11:27:04 +0000;"Marike Schwickardi";"Config change";"ConfigID";"other";"01/07/2022 13:26";;;"7";;;;;"Config ID:7
Beam Energy:4
Collimator:5*5
Telescope Config File:

Geometry:
plane z
===============
MIM26 0 =0
MIM26 1 =3,5cm
MIM26 2 =7cm
TJMP2 3 =10,05cm
MIM26 4 =11,9cm
MIM26 5 =15,3cm
FEI4 6 = -
MIM26 7 =18,8cm

TJ Monopix2:
x =46.5
y =209
phi = -4.0006
type = Cz
thickness = 300um

moving telescope stage over all to find middle beam spot in telescope
iny from -1,6 to -3,8

NO ANALYSIS planed

Exchanged cover of TJ-MP2 chip, removed Al frame on backside of red DESY DUT support and replaced spacers with shorter ones. This allowed to bring the Mimosa planes closer to the TJ-MP2.
The new cover is made from a paper cup ring and Al foil, the Al foil is connected to GND."
78;Fri  01 Jul 2022 10:32:40 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 12:32 CET";"2022/07/01 12:32 CET";"173";"6";"W14R12";;"IDB";"100";" 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_123206_eudaq_scan.h5 
mpx2_run173_220701123233.raw"
77;Fri  01 Jul 2022 10:31:54 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 12:31 CET";"2022/07/01 12:31 CET";"172";"6";"W14R12";;"IDB";"100";" 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_123119_eudaq_scan.h5 
telescope_run172_220701123145.raw"
76;Fri  01 Jul 2022 10:24:26 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 12:23 CET";"2022/07/01 12:24 CET";"165";"6";"W14R12";;"IDB";"100";" 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_122350_eudaq_scan.h5 
mpx2_run165_220701121742.raw"
75;Fri  01 Jul 2022 10:18:36 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 12:18 CET";"2022/07/01 12:18 CET";"165";"6";"W14R12";;;;" 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_121804_eudaq_scan.h5 
mpx2_run165_220701121742.raw"
74;Fri  01 Jul 2022 10:17:49 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 12:17 CET";"2022/07/01 12:17 CET";"165";"6";"W14R12";;;;" 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_121717_eudaq_scan.h5 
telescope_run165_220701121735.raw"
73;Fri  01 Jul 2022 10:11:04 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 12:10 CET";"2022/07/01 12:10 CET";"163";"6";"W14R12";;;;" 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_121033_eudaq_scan.h5 
mpx2_run163_220701121058.raw"
72;Fri  01 Jul 2022 10:10:14 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 12:09 CET";"2022/07/01 12:10 CET";"162";"6";"W14R12";;;;" 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_120942_eudaq_scan.h5 
telescope_run162_220701120958.raw"
71;Fri  01 Jul 2022 10:06:02 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 12:05 CET";"2022/07/01 12:05 CET";"161";"6";"W14R12";;;;" 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_120530_eudaq_scan.h5 
mpx2_run161_220701120555.raw"
70;Fri  01 Jul 2022 10:05:19 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 12:04 CET";"2022/07/01 12:05 CET";"160";"6";"W14R12";;;;" 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_120445_eudaq_scan.h5 
telescope_run160_220701120507.raw"
69;Fri  01 Jul 2022 09:48:56 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 11:48 CET";"2022/07/01 11:48 CET";"158";"6";"W14R12";;;;" 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_114823_eudaq_scan.h5 
mpx2_run158_220701114849.raw"
68;Fri  01 Jul 2022 09:48:09 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 11:47 CET";"2022/07/01 11:48 CET";"155";"6";"W14R12";;;;" 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_114737_eudaq_scan.h5 
mpx2_run155_220701114718.raw"
67;Fri  01 Jul 2022 09:47:25 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 11:46 CET";"2022/07/01 11:47 CET";"155";"6";"W14R12";;;;" 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_114652_eudaq_scan.h5 
mpx2_run155_220701114718.raw"
66;Fri  01 Jul 2022 09:46:41 +0000;"Testbeam Crew";"Desy TB 2022 Run";"Run";"Debug";"2022/07/01 11:46 CET";"2022/07/01 11:46 CET";"154";"6";"W14R12";;;;" 
eudaq_scan with W14R12 
Pixels: 0:448 --> Frontends: Normal FE, Normal FE Casc 
20220701_114606_eudaq_scan.h5 
telescope_run154_220701114621.raw"
